name,label,sub_class,dynamic_state,cyclic_uid,age,world_width,world_height,lat_dist,long_dist,vert_dist,rel_vel_x,rel_acc_x,rel_vel_z,rel_acc_z,abs_vel_x,abs_acc_x,abs_vel_z,abs_acc_z,POS_LEFT_x,POS_LEFT_z,POS_CENTER_x,POS_CENTER_z,POS_RIGHT_x,POS_RIGHT_z,POS_DISTANT_x,POS_DISTANT_z,lane_association,conf,is_cipv,uid,eba_bitmask,vacc_quality,x_center,y_center,d3_separation,width,height,sf_confirmed,class_right_id,class_left_id,score,is_occluded,side_occlusion_type,permissive_side_occlusion_type,x_l,y_lt,y_lb,x_s,y_st,y_sb,x_r,y_rt,y_rb,matching_radar_cluster_top_left_x,matching_radar_cluster_top_left_z,matching_radar_cluster_width,matching_radar_cluster_height,matching_radar_cluster_is_static,matching_radar_cluster_center_x,matching_radar_cluster_center_z,update_type,reaction_profile,tracked_vel_x,tracked_vel_z,rc_raw_meas_x,rc_raw_meas_z,rc_tracked_pos_x,rc_tracked_pos_z,rc_tracked_vel_x,rc_tracked_vel_z,rc_tracked_acc_x,rc_tracked_acc_z,fd_raw_meas_x,fd_raw_meas_z,fd_tracked_pos_x,fd_tracked_pos_z,fd_tracked_vel_x,fd_tracked_vel_z,fd_tracked_acc_x,fd_tracked_acc_z,rc_weight_pos,rc_weight_kinematics,of_ittc_z,of_rel_vel_z,width_est,orientation,sf_orientation,cametra_origin,debug_field_0,debug_field_1,debug_field_2,Unnamed: 92
1690794364499784,2,1,1,4,300,1.38,1.45,3.09,36.92,-0.15,0.09,0.11,-3.16,0.44,-0.11,0.11,3.64,0.19,2.55,40.23,2.46,36.95,3.83,36.91,3.92,40.2,0,0.0,0,82,0x800,100,1995.3,1070.76,1962.83,76.53,74.7,1,2,1,90.312347,1,2,2,1957.03418,1033.335205,1102.204346,1962.833862,1033.412109,1108.111572,2033.568237,1033.306152,1107.96875,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.11,-3.14,2.8,33.36,2.8,33.36,-0.11,-3.14,0.11,0.44,3.28,39.37,3.16,36.93,-0.11,-3.14,0.11,0.44,0.002473,0.002473,0.0,0.0,0,0.03105,0.03105,0,0.0,0.0,0.0,
1690794364499784,2,1,0,2,31,1.79,1.44,14.88,47.36,-0.45,-0.21,0.0,-0.37,0.25,-0.46,0.0,6.49,-0.0,14.86,51.64,14.79,47.36,16.58,47.33,16.65,51.61,0,0.0,0,104,0x800,100,2444.73,1074.02,2431.25,115.9,57.92,1,2,1,92.324707,1,2,2,2386.777588,1044.061523,1097.392334,2431.245361,1045.05835,1102.974731,2502.681885,1044.940552,1102.808105,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.46,-0.29,11.24,35.34,11.24,35.34,-0.46,-0.29,0.0,0.25,14.98,47.72,14.88,47.36,-0.46,-0.29,0.0,0.25,0.0,0.0,0.0,0.0,0,0.016678,0.027947,0,0.0,0.0,0.0,
1690794365000247,2,8,0,5,671,1.99,1.74,3.02,1.56,0.0,-0.08,0.02,-1.4,0.2,-0.09,0.02,5.3,-0.01,3.61,7.09,3.13,1.56,5.11,1.39,5.58,6.92,3,0.54,0,42,0xA10,100,3755.63,1303.34,3650.44,2237.7,1001.18,1,2,1,96.117096,0,0,0,2636.778076,948.781921,1334.054443,3650.44043,802.752075,1803.937012,4874.474609,794.637085,1822.088867,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.09,-1.38,3.02,1.56,3.01,1.63,-0.09,-1.38,0.02,0.2,3.02,1.56,2.99,1.61,-0.43,-2.06,-0.06,0.09,0.997527,0.997527,0.0,0.0,0,0.085779,0.084925,0,0.0,0.0,0.0,
1690794365000247,2,1,0,0,871,1.85,1.55,0.12,12.49,0.08,-0.03,-0.01,-0.78,-0.29,-0.11,-0.01,5.9,-0.5,-0.79,16.8,-0.79,12.53,1.05,12.53,1.05,16.8,1,1.0,1,1,0x0,100,1853.95,1107.96,1724.89,258.13,217.15,1,2,2,94.479126,1,2,2,1724.88623,999.387573,1216.542114,1724.88623,999.387573,1216.542114,1983.018677,999.175171,1215.20874,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.11,-0.78,0.13,12.49,0.12,12.51,-0.11,-0.78,-0.01,-0.28,0.12,12.08,0.12,12.38,-0.11,-0.79,-0.01,-0.29,0.881044,0.881044,-0.002817,-1.201864,1,0.000225,0.0,0,0.0,0.0,0.0,
1690794365000247,2,1,1,3,94,1.79,1.43,6.04,13.33,-0.02,-0.18,-0.03,-3.35,-0.08,-0.26,-0.03,3.36,-0.3,6.17,17.6,6.03,13.33,7.82,13.28,7.96,17.54,0,0.0,0,101,0x800,100,2659.75,1122.85,2622.19,389.4,186.99,1,2,1,94.514679,0,0,0,2465.047119,1032.051758,1178.320435,2622.187744,1029.356323,1216.34436,2854.443115,1028.977905,1215.794922,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.26,-3.31,5.97,13.18,5.98,13.19,-0.23,-3.31,-0.02,-0.07,6.09,13.49,6.12,13.54,-0.29,-3.33,-0.04,-0.09,0.582518,0.582518,0.0,0.0,0,0.032289,0.045094,0,0.0,0.0,0.0,
1690794365000247,2,1,0,8,591,1.67,1.9,3.07,13.93,-0.02,0.13,0.05,-1.01,0.25,0.05,0.05,5.69,0.03,2.46,17.94,2.55,13.96,4.22,14.0,4.13,17.98,3,0.64,0,52,0x800,100,2225.27,1091.07,2158.9,282.2,239.9,1,2,1,95.082359,0,0,0,2084.172607,985.308289,1177.019775,2158.896729,971.119995,1211.015747,2366.376221,971.244751,1209.522095,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,0.05,-0.99,3.05,13.79,3.06,13.91,0.06,-0.94,0.06,0.27,3.2,14.55,3.18,14.51,-0.17,-2.16,-0.03,-0.28,0.963471,0.963471,0.0,0.0,1,-0.024357,-0.005098,0,0.0,0.0,0.0,
1690794365000247,2,1,1,6,327,1.79,1.45,2.9,23.83,-0.0,-0.05,0.0,-2.75,-0.19,-0.19,0.0,3.94,-0.41,2.78,28.11,2.81,23.84,4.6,23.85,4.57,28.12,0,0.0,0,79,0x0,100,2107.17,1088.2,2054.72,171.15,113.13,1,2,1,88.592789,1,3,3,2021.596802,1033.095581,1130.12793,2054.715576,1031.637451,1144.770386,2192.743896,1031.438354,1144.201416,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.19,-2.73,2.9,23.86,2.9,23.86,-0.19,-2.73,0.0,-0.19,2.89,23.75,2.9,23.83,-0.19,-2.73,0.0,-0.19,0.023011,0.023011,0.0,0.0,0,-0.007036,-0.001463,0,0.0,0.0,0.0,
1690794365000247,2,1,1,4,315,1.57,1.45,3.08,35.24,-0.08,-0.1,0.05,-3.17,0.35,-0.3,0.05,3.52,0.13,2.3,35.31,3.87,35.21,4.13,39.48,2.56,39.57,0,0.0,0,82,0x2800,100,2002.12,1078.24,1959.88,84.69,78.03,1,2,2,86.316109,1,2,2,1959.778809,1039.474976,1109.45105,1959.875977,1039.222656,1117.25,2044.467041,1039.078613,1117.176147,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.3,-3.15,2.79,31.7,2.79,31.7,-0.3,-3.15,0.05,0.35,2.96,33.84,3.03,35.26,-0.3,-3.15,0.05,0.35,0.004011,0.004011,0.0,0.0,0,0.02332,0.02332,0,0.0,0.0,0.0,
1690794365000247,2,1,0,2,46,1.79,1.45,14.49,45.54,-0.22,-0.42,0.0,-0.69,0.22,-0.68,0.0,6.08,-0.0,14.3,49.82,14.2,45.55,15.99,45.51,16.09,49.78,0,0.0,0,104,0x1800,100,2444.1,1075.11,2429.41,119.25,60.39,1,2,1,90.731224,1,2,2,2384.481201,1044.660156,1100.106567,2429.409424,1044.914795,1105.309692,2503.728516,1044.787476,1105.142334,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.68,-0.6,12.63,39.48,12.63,39.48,-0.68,-0.6,0.0,0.22,14.53,45.69,14.49,45.54,-0.68,-0.6,0.0,0.22,0.0,0.0,0.0,0.0,0,0.02244,-0.012306,0,0.0,0.0,0.0,
1690794365499802,2,8,1,5,686,1.99,1.74,2.97,0.53,0.0,-0.09,0.01,-1.72,0.41,-0.09,0.01,4.83,-0.12,3.55,6.06,3.08,0.53,5.06,0.36,5.53,5.9,3,0.54,0,42,0x10,100,4436.14,1400.49,4364.76,3421.79,1418.06,1,1,1,96.117096,0,0,0,2725.243652,923.687134,1357.946899,4364.762695,691.453369,2109.517578,6147.033691,676.69458,2148.10498,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.09,-1.69,2.97,0.53,2.97,0.55,-0.09,-1.69,0.01,0.41,2.97,0.53,2.96,0.53,-0.29,-2.06,-0.01,0.39,0.997527,0.997527,0.0,0.0,0,0.085829,0.084925,0,0.0,0.0,0.0,
1690794365499802,2,1,0,0,886,1.75,1.5,0.13,11.55,0.08,0.02,-0.0,-0.85,0.08,-0.1,-0.0,5.68,-0.45,-0.74,15.86,-0.74,11.59,1.01,11.59,1.01,15.86,1,1.0,1,1,0x0,100,1855.57,1103.08,1724.84,261.45,224.93,1,2,2,94.853722,0,0,0,1724.84021,990.611572,1215.546387,1724.84021,990.611572,1215.546387,1986.29248,990.441833,1214.20105,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.1,-0.85,0.13,11.15,0.13,11.52,-0.1,-0.84,-0.0,0.08,0.13,11.89,0.13,12.0,-0.1,-0.86,-0.0,0.08,0.920119,0.920119,-0.001306,-0.527266,1,0.000546,0.0,0,0.0,0.0,0.0,
1690794365499802,2,1,1,3,109,1.79,1.39,5.88,11.77,-0.04,-0.19,-0.03,-3.18,0.24,-0.3,-0.03,3.4,-0.29,6.08,16.04,5.85,11.78,7.64,11.68,7.87,15.94,0,0.0,0,101,0x800,100,2727.57,1124.01,2684.44,436.24,200.86,1,2,1,94.208183,1,2,2,2509.447998,1024.682617,1178.017578,2684.443604,1023.58374,1224.443481,2945.691406,1023.210083,1224.443604,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.3,-3.12,5.78,11.51,5.8,11.61,-0.33,-3.17,-0.03,0.23,6.17,12.41,6.12,12.28,-0.23,-2.98,-0.02,0.3,0.750214,0.750214,0.0,0.0,0,0.054406,0.070473,0,0.0,0.0,0.0,
1690794365499802,2,1,1,8,606,1.62,1.87,2.94,12.14,-0.05,0.0,0.01,-2.13,0.25,-0.12,0.01,4.42,-0.28,2.41,16.03,2.48,12.15,4.1,12.19,4.03,16.06,3,0.64,0,52,0x0,100,2260.74,1090.88,2189.39,312.05,266.25,1,2,1,95.261818,0,0,0,2104.716064,972.992249,1181.692261,2189.392822,957.753967,1223.999512,2416.770508,957.908813,1222.348145,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.12,-2.1,2.88,11.66,2.94,12.12,-0.12,-2.1,0.01,0.25,3.31,13.67,3.26,13.51,-0.08,-2.17,-0.01,0.06,0.991246,0.991246,0.0,0.0,1,-0.019039,-0.02351,0,0.0,0.0,0.0,
1690794365499802,2,1,1,6,342,1.79,1.51,2.96,22.49,-0.18,0.09,0.02,-2.7,0.15,-0.13,0.02,3.85,-0.38,2.81,26.77,2.87,22.5,4.66,22.52,4.6,26.79,0,0.0,0,79,0x0,100,2124.72,1089.55,2071.72,184.51,123.77,1,2,1,88.710686,1,3,3,2032.463623,1027.782104,1133.116211,2071.715332,1027.668457,1151.440186,2216.971924,1027.465698,1150.748657,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.13,-2.67,2.66,19.64,2.66,19.64,-0.13,-2.67,0.02,0.15,2.89,21.53,2.97,22.62,-0.13,-2.67,0.02,0.15,0.040667,0.040667,0.0,0.0,0,-0.013938,-0.013839,0,0.0,0.0,0.0,
1690794365499802,2,1,1,4,330,1.41,1.45,3.02,32.23,-0.24,0.02,0.05,-4.2,0.39,-0.3,0.05,2.35,-0.14,2.41,35.63,2.44,32.26,3.85,32.27,3.82,35.64,0,0.0,0,82,0x800,100,2012.91,1077.52,1979.1,96.71,84.89,1,2,1,89.68853,1,2,2,1964.55188,1034.476562,1111.744873,1979.102539,1035.072876,1119.962524,2061.264404,1034.943237,1119.659058,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.3,-4.17,2.48,26.15,2.48,26.15,-0.3,-4.17,0.05,0.39,3.0,32.13,3.0,32.27,-0.3,-4.17,0.05,0.39,0.005015,0.005015,0.0,0.0,0,0.000282,0.000282,0,0.0,0.0,0.0,
1690794365499802,2,1,0,7,13,1.79,1.41,14.93,40.43,-0.42,0.54,0.0,-0.1,0.34,0.15,0.0,6.56,-0.19,15.1,44.67,15.42,40.41,17.21,40.55,16.88,44.81,0,0.0,0,108,0x800,100,2557.14,1076.05,2556.87,158.48,65.94,1,2,1,91.452003,1,3,3,2477.902344,1041.773193,1101.755859,2556.87207,1043.077881,1109.014526,2636.383789,1042.889893,1108.506958,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.15,0.04,11.41,30.58,11.41,30.58,0.15,0.04,0.0,0.34,15.29,41.6,14.93,40.43,0.15,0.04,0.0,0.34,0.0,0.0,0.0,0.0,0,-0.076573,-0.090373,0,0.0,0.0,0.0,
1690794365499802,2,1,0,2,61,1.79,1.45,15.3,47.5,-0.47,0.77,0.0,0.2,0.53,0.31,0.0,6.87,-0.0,15.22,51.77,15.28,47.5,17.07,47.52,17.01,51.8,0,0.0,0,104,0x800,100,2458.71,1070.56,2448.82,121.09,58.11,1,2,1,94.329544,1,2,2,2398.162598,1040.46875,1093.996216,2448.823242,1041.498413,1099.612061,2519.253418,1041.371948,1099.37146,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.31,0.35,11.46,35.14,11.46,35.14,0.31,0.35,0.0,0.53,15.39,47.79,15.31,47.53,0.31,0.35,0.0,0.53,0.002473,0.002473,0.0,0.0,0,0.003605,0.127048,0,0.0,0.0,0.0,
1690794365499802,2,1,0,1,18,2.95,1.45,6.94,89.39,-0.05,1.16,0.01,3.85,0.33,0.28,0.01,10.44,-0.21,5.47,89.5,8.41,89.33,8.67,93.59,5.72,93.77,0,0.0,0,107,0x2800,100,1987.86,1042.46,1955.62,64.48,31.69,1,2,2,97.745712,1,3,3,1955.618774,1026.615845,1058.301514,1955.618774,1026.615845,1058.301514,2020.102661,1026.524048,1058.230225,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.28,3.92,6.74,86.78,6.74,86.78,0.28,3.92,0.01,0.33,7.12,91.75,7.2,89.38,0.28,3.92,0.01,0.33,0.0,0.0,0.0,0.0,0,0.059651,0.060275,0,0.0,0.0,0.0,
1690794365999953,2,8,1,5,701,1.99,1.74,2.9,-0.65,0.0,-0.12,0.01,-1.76,0.64,-0.12,0.01,4.4,-0.2,3.48,4.88,3.01,-0.66,4.99,-0.82,5.46,4.71,3,0.54,0,42,0x10,100,6680.92,1779.83,6687.15,7640.67,2766.86,1,1,1,96.117096,0,0,0,2860.58252,916.35968,1426.968018,6687.153809,396.400085,3163.261719,10501.248047,344.329102,3321.709229,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.12,-1.73,2.9,-0.65,2.9,-0.63,-0.12,-1.73,0.01,0.64,2.9,-0.65,2.89,-0.63,-0.23,-1.93,0.01,0.66,0.997527,0.997527,0.0,0.0,0,0.085734,0.084925,0,0.0,0.0,0.0,
1690794365999953,2,1,1,3,124,1.79,1.42,6.14,11.37,0.01,0.01,-0.01,-1.62,0.6,-0.1,-0.01,4.57,-0.24,6.2,15.64,5.98,11.37,7.77,11.28,7.99,15.54,0,0.0,0,101,0x800,100,2768.54,1128.71,2729.3,459.66,212.33,1,2,1,95.068649,0,0,0,2538.709229,1026.570312,1187.527954,2729.298096,1022.542297,1234.871094,2998.368164,1022.079407,1234.768799,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.1,-1.56,6.19,11.54,6.13,11.34,-0.1,-1.47,-0.02,0.58,6.23,11.63,6.19,11.49,-0.12,-2.11,0.01,0.75,0.850149,0.850149,0.0,0.0,0,0.052817,0.02647,0,0.0,0.0,0.0,
1690794365999953,2,1,1,8,621,1.75,1.96,3.14,11.43,-0.02,0.18,0.06,-1.61,0.63,0.07,0.06,4.55,-0.21,2.56,15.62,2.64,11.45,4.39,11.49,4.31,15.66,3,0.64,0,52,0x800,100,2309.44,1093.59,2232.83,360.62,293.84,1,2,1,94.255959,1,3,3,2129.13208,968.667725,1192.644897,2232.829102,946.6698,1240.514404,2489.749268,946.960266,1238.538086,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,0.07,-1.58,3.12,11.29,3.14,11.43,0.07,-1.58,0.06,0.63,3.24,11.78,3.24,11.87,-0.12,-2.55,-0.01,0.25,0.997527,0.997527,0.0,0.0,1,-0.019363,-0.020022,0,0.0,0.0,0.0,
1690794365999953,2,1,0,0,901,1.81,1.55,0.15,11.72,0.08,0.03,0.0,-0.83,0.26,-0.08,0.0,5.3,-0.59,-0.76,16.04,-0.76,11.76,1.06,11.76,1.06,16.04,1,1.0,1,1,0x0,100,1857.88,1109.11,1723.97,267.83,229.51,1,2,2,94.877502,1,2,2,1723.96875,994.354919,1223.868042,1723.96875,994.354919,1223.868042,1991.797729,994.161438,1222.445435,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.08,-0.83,0.15,11.82,0.15,11.74,-0.08,-0.83,0.0,0.26,0.15,11.58,0.14,11.43,-0.09,-0.83,0.0,0.26,0.936398,0.936398,-0.002475,-0.998385,1,0.000669,0.0,0,0.0,0.0,0.0,
1690794365999953,2,1,1,6,357,1.79,1.52,3.1,20.9,-0.03,0.18,0.04,-2.79,0.4,-0.03,0.04,3.37,-0.44,2.99,25.18,3.01,20.91,4.8,20.92,4.78,25.19,0,0.0,0,79,0x800,100,2156.17,1091.69,2100.0,198.74,133.04,1,2,1,91.367653,0,0,0,2056.799072,1027.414673,1139.477905,2100.002197,1025.170776,1158.213135,2255.540283,1024.966431,1157.539307,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.03,-2.76,3.1,20.41,3.1,20.41,-0.03,-2.76,0.04,0.4,3.03,19.9,3.1,20.94,-0.03,-2.76,0.04,0.4,0.066095,0.066095,0.0,0.0,0,-0.005016,0.012033,0,0.0,0.0,0.0,
1690794365999953,2,1,1,9,8,1.17,1.45,17.55,26.89,-0.31,0.18,-0.0,-1.88,0.03,-0.08,-0.0,4.43,-0.81,17.54,29.62,18.05,26.87,19.2,27.09,18.69,29.83,0,0.0,0,109,0x800,100,3031.48,1099.64,3066.21,203.3,98.82,1,2,1,92.536491,1,2,2,2929.827393,1049.367432,1139.787476,3066.208984,1050.233643,1149.055542,3133.127686,1050.012695,1147.96875,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.08,-1.71,14.01,21.13,14.01,21.13,-0.08,-1.71,-0.0,0.03,16.47,25.16,16.87,26.92,-0.08,-1.71,-0.0,0.03,0.0,0.0,0.0,0.0,0,-0.111664,-0.111664,0,0.0,0.0,0.0,
1690794365999953,2,1,1,4,345,1.62,1.45,3.06,30.19,-0.03,0.06,0.07,-3.94,0.69,-0.23,0.07,2.22,-0.15,2.25,30.26,3.86,30.15,4.17,34.42,2.55,34.53,0,0.0,0,82,0x800,100,2026.71,1078.32,1976.3,100.83,90.24,1,2,2,89.6614,1,3,3,1976.29834,1033.199219,1123.443237,1976.29834,1033.199219,1123.443237,2077.125732,1033.026001,1123.408081,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.23,-3.91,2.94,28.74,2.94,28.74,-0.23,-3.91,0.07,0.69,3.08,30.19,3.06,30.2,-0.23,-3.91,0.07,0.69,0.006652,0.006652,0.0,0.0,0,0.070581,-0.004852,0,0.0,0.0,0.0,
1690794365999953,2,1,0,7,28,1.79,1.45,14.59,38.97,-0.19,-0.14,0.0,-0.11,0.66,-0.52,0.0,6.17,-0.19,14.76,43.25,14.61,38.97,16.39,38.91,16.55,43.18,0,0.0,0,108,0x1C00,100,2556.54,1076.46,2543.1,146.02,70.19,1,2,1,90.853676,1,3,3,2483.530273,1041.166748,1104.773315,2543.101318,1041.360107,1111.551025,2629.547363,1041.218872,1111.397095,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.52,0.04,12.91,34.24,12.91,34.24,-0.52,0.04,0.0,0.66,14.55,38.82,14.59,38.97,-0.52,0.04,0.0,0.66,0.0,0.0,0.0,0.0,0,0.007954,-0.078876,0,0.0,0.0,0.0,
1690794365999953,2,1,1,1,33,2.57,1.45,7.03,82.13,0.42,0.51,-0.02,-4.15,0.57,-0.3,-0.02,2.04,-0.27,6.08,87.67,6.03,82.17,8.33,82.15,8.38,87.65,0,0.0,0,107,0x2820,100,2002.85,1043.47,1979.46,62.21,34.44,1,2,1,91.964256,1,3,3,1971.744263,1027.054199,1059.380371,1979.459351,1026.24939,1060.686157,2033.957764,1026.171753,1060.578857,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,2,0,-0.3,-4.09,10.23,120.37,10.23,120.37,-0.3,-4.09,-0.02,0.57,6.95,81.27,6.54,82.15,-0.3,-4.09,-0.02,0.57,0.0,0.0,0.0,0.0,0,0.027873,0.030785,0,0.0,0.0,0.0,
1690794366499889,2,8,1,5,716,1.99,1.74,2.82,-1.72,0.0,-0.15,0.01,-1.69,0.58,-0.13,0.01,4.1,-0.26,3.4,3.81,2.93,-1.73,4.91,-1.89,5.38,3.64,3,0.54,0,42,0x210,100,66760.59,7241.7,37283.26,127470.59,19486.68,1,1,1,96.117096,0,0,0,3025.297852,895.683594,1502.01709,37283.261719,-2501.63916,16985.046875,130495.882812,-4660.427246,35480.1875,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.13,-1.66,2.82,-1.72,2.82,-1.7,-0.13,-1.66,0.01,0.58,2.82,-1.72,2.82,-1.71,-0.19,-1.76,0.02,0.62,0.997527,0.997527,0.0,0.0,0,0.085607,0.084925,0,0.0,0.0,0.0,
1690794366499889,2,1,1,8,636,1.68,2.04,3.12,9.74,-0.02,0.09,0.04,-2.07,0.43,0.0,0.04,3.72,-0.41,2.63,13.76,2.71,9.76,4.38,9.8,4.3,13.8,3,0.64,0,52,0x820,100,2377.52,1096.55,2301.71,410.95,349.37,1,2,1,94.853722,0,0,0,2172.05127,952.306885,1212.559937,2301.714844,921.86676,1271.235962,2582.996582,922.424927,1268.763672,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,0.0,-2.04,3.13,9.65,3.12,9.74,0.0,-2.04,0.04,0.43,3.3,10.3,3.3,10.39,-0.06,-2.61,0.01,0.2,0.997527,0.997527,0.0,0.0,1,-0.020859,-0.006913,0,0.0,0.0,0.0,
1690794366499889,2,1,1,3,139,1.76,1.43,6.2,10.85,0.0,0.05,-0.0,-1.08,0.62,-0.05,-0.0,4.74,-0.22,6.06,15.06,5.82,10.87,7.58,10.77,7.82,14.96,0,0.0,0,101,0x800,100,2781.05,1134.42,2740.35,469.94,221.5,1,2,1,95.67556,1,2,2,2546.074707,1028.004883,1195.075684,2740.347656,1023.669067,1245.165039,3016.018555,1023.172546,1245.176514,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.05,-1.02,6.27,11.01,6.19,10.84,-0.05,-1.0,-0.01,0.59,6.3,11.07,6.27,10.99,-0.02,-1.23,0.03,0.87,0.90388,0.90388,0.0,0.0,0,0.0569,0.040022,0,0.0,0.0,0.0,
1690794366499889,2,1,0,0,916,1.74,1.57,0.17,11.26,0.08,0.03,0.01,-1.06,-0.01,-0.07,0.01,4.71,-0.86,-0.7,15.57,-0.7,11.3,1.04,11.3,1.04,15.57,1,1.0,1,1,0x0,100,1862.24,1112.14,1729.14,266.2,240.89,1,2,2,95.248581,1,3,3,1729.137695,991.691772,1232.580322,1729.137695,991.691772,1232.580322,1995.337402,991.513489,1231.119873,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.07,-1.05,0.17,11.42,0.17,11.25,-0.07,-1.05,0.01,-0.01,0.18,11.66,0.17,11.46,-0.07,-1.06,0.01,-0.01,0.965106,0.965106,-0.003063,-1.191873,1,0.000547,0.0,0,0.0,0.0,0.0,
1690794366499889,2,1,1,6,372,1.79,1.5,3.1,19.14,0.03,0.04,0.02,-3.06,0.29,-0.13,0.02,2.73,-0.55,3.0,23.42,3.01,19.15,4.8,19.15,4.79,23.42,0,0.0,0,79,0x800,100,2181.73,1093.3,2121.98,217.54,142.68,1,2,1,91.745071,0,0,0,2072.963623,1025.258789,1143.878174,2121.975586,1021.95874,1164.639648,2290.500244,1021.746277,1163.913696,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.13,-3.03,3.26,19.64,3.26,19.64,-0.13,-3.03,0.02,0.29,3.08,18.43,3.08,19.09,-0.13,-3.03,0.02,0.29,0.107604,0.107604,0.0,0.0,0,-0.002344,-0.003107,0,0.0,0.0,0.0,
1690794366499889,2,1,1,9,23,1.38,1.45,15.44,22.98,-0.18,-0.19,-0.01,-5.12,0.02,-0.4,-0.01,0.78,-0.82,15.99,26.18,15.16,22.99,16.5,22.64,17.33,25.83,0,0.0,0,109,0xC00,100,3054.08,1100.93,3031.93,197.59,114.39,1,2,1,94.544975,1,1,1,2955.286133,1043.390503,1144.863281,3031.931641,1043.732544,1158.122192,3152.87915,1043.579712,1159.317017,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.4,-4.98,13.93,20.58,13.93,20.58,-0.4,-4.98,-0.01,0.02,15.65,23.35,15.6,22.97,-0.4,-4.98,-0.01,0.02,0.0,0.0,0.0,0.0,0,0.273085,0.273085,0,0.0,0.0,0.0,
1690794366499889,2,1,1,4,360,1.62,1.45,3.11,27.71,0.05,0.05,0.07,-4.18,0.55,-0.2,0.07,1.61,-0.29,2.3,27.79,3.91,27.67,4.23,31.94,2.62,32.06,0,0.0,0,82,0x800,100,2045.63,1078.27,1991.31,109.94,97.75,1,2,2,92.220253,1,3,3,1990.655762,1030.899292,1116.334595,1991.309692,1029.401733,1127.148071,2100.59668,1029.196655,1127.129028,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.2,-4.15,3.13,27.42,3.13,27.42,-0.2,-4.15,0.07,0.55,3.09,27.01,3.11,27.72,-0.2,-4.15,0.07,0.55,0.011475,0.011475,0.0,0.0,0,0.075105,-0.004495,0,0.0,0.0,0.0,
1690794366499889,2,1,0,7,43,1.79,1.45,16.94,41.77,-0.15,2.73,0.01,1.17,0.66,2.35,0.01,7.09,-0.19,17.13,46.04,16.96,41.77,18.74,41.7,18.92,45.97,0,0.0,0,108,0x1800,100,2613.43,1074.34,2603.23,141.45,65.6,1,2,1,81.09285,1,3,3,2542.703857,1041.526733,1101.342896,2603.229004,1041.536377,1107.139526,2684.156006,1041.401245,1107.005249,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,2.35,1.33,15.39,37.78,15.39,37.78,2.35,1.33,0.01,0.66,16.87,41.59,16.94,41.77,2.35,1.33,0.01,0.66,0.0,0.0,0.0,0.0,0,0.012478,0.056764,0,0.0,0.0,0.0,
