frame_id,boundary_name,fValidLengthMeter,fDistanceMeter,fYawAngleRad,fCurvature,fCurvatureRate,lane_type,fCorrectedPitch,polynomial[0],polynomial[1],polynomial[2],polynomial[3],Unnamed: 13
1690794388999853,ego_right,18.471493,-1.790765,0.007241,-0.000253,0.0,1,-0.035267,1.790765,-0.007241,0.000127,-0.0,
1690794388999853,ego_left,18.863157,1.270781,0.001446,0.000171,0.0,1,-0.035267,-1.270781,-0.001446,-8.6e-05,-0.0,
1690794388999853,road_boundary_left,27.01693,2.021456,-0.002601,0.000125,0.0,1,-0.035267,-2.021456,0.002601,-6.3e-05,-0.0,
1690794389499826,ego_right,18.407354,-1.791521,0.006707,-0.000122,0.0,1,-0.037174,1.791521,-0.006708,6.1e-05,-0.0,
1690794389499826,ego_left,17.291967,1.285991,0.002403,9.1e-05,0.0,1,-0.037174,-1.285991,-0.002403,-4.6e-05,-0.0,
1690794389499826,road_boundary_left,26.593668,2.037181,0.004673,-0.000746,0.0,1,-0.037174,-2.037181,-0.004673,0.000373,-0.0,
1690794389999799,ego_right,17.320683,-1.765967,0.008425,9e-06,0.0,1,-0.035114,1.765967,-0.008425,-4e-06,-0.0,
1690794389999799,ego_left,16.468809,1.292581,0.002585,-0.000194,0.0,1,-0.035114,-1.292581,-0.002585,9.7e-05,-0.0,
1690794389999799,adjacent_right,9.451831,-4.65946,-0.03886,0.006974,0.0,1,-0.035114,4.65946,0.03888,-0.003487,-0.0,
1690794389999799,road_boundary_left,24.340155,2.051608,0.002529,-0.000652,0.0,1,-0.035114,-2.051608,-0.002529,0.000326,-0.0,
1690794390500033,ego_right,16.742968,-1.764228,0.010213,-5.6e-05,0.0,1,-0.036162,1.764228,-0.010213,2.8e-05,-0.0,
1690794390500033,ego_left,16.977613,1.311028,0.00336,-0.000213,0.0,1,-0.036162,-1.311028,-0.00336,0.000107,-0.0,
1690794390500033,adjacent_right,11.789121,-9.508805,-0.046059,0.00463,0.0,1,-0.036162,9.508805,0.046092,-0.002315,-0.0,
1690794390500033,road_boundary_left,25.205074,2.072094,-0.002264,-7.6e-05,0.0,1,-0.036162,-2.072094,0.002264,3.8e-05,-0.0,
1690794391000083,ego_right,17.354853,-1.781306,0.010079,-0.000278,0.0,1,-0.040164,1.781306,-0.010079,0.000139,-0.0,
1690794391000083,ego_left,17.826979,1.328066,0.004638,-5.8e-05,0.0,1,-0.040164,-1.328066,-0.004638,2.9e-05,-0.0,
1690794391000083,adjacent_right,13.726501,-9.498465,-0.06276,-0.004405,0.0,1,-0.040164,9.498465,0.062842,0.002202,-0.0,
1690794391000083,road_boundary_left,24.762079,2.108482,0.000307,2.8e-05,0.0,1,-0.040164,-2.108482,-0.000307,-1.4e-05,-0.0,
1690794391500050,ego_right,16.505674,-1.856106,0.012253,0.000538,0.0,1,-0.037875,1.856106,-0.012253,-0.000269,-0.0,
1690794391500050,ego_left,16.800142,1.325255,0.002304,-0.00049,0.0,1,-0.037875,-1.325255,-0.002304,0.000245,-0.0,
1690794391500050,adjacent_right,11.84692,-9.328206,-0.065549,-0.00798,0.0,1,-0.037875,9.328206,0.065644,0.00399,-0.0,
1690794391500050,road_boundary_left,24.533878,2.051504,0.009873,-0.001446,0.0,1,-0.037875,-2.051504,-0.009873,0.000723,-0.0,
1690794391999906,ego_right,18.106333,-1.831442,0.008834,-0.000787,0.0,1,-0.041785,1.831442,-0.008834,0.000393,-0.0,
1690794391999906,ego_left,16.539022,1.342726,0.003014,-0.000262,0.0,1,-0.041785,-1.342726,-0.003014,0.000131,-0.0,
1690794391999906,road_boundary_left,26.107449,2.204047,0.003303,-0.000788,0.0,1,-0.041785,-2.204047,-0.003303,0.000394,-0.0,
1690794392500235,ego_right,15.734676,-1.867979,0.009168,-3.6e-05,0.0,1,-0.044341,1.867979,-0.009168,1.8e-05,-0.0,
1690794392500235,ego_left,17.554523,1.329695,0.001469,-0.000214,0.0,1,-0.044341,-1.329695,-0.001469,0.000107,-0.0,
1690794392500235,road_boundary_left,25.019733,2.224593,-0.010596,-0.000116,0.0,1,-0.044341,-2.224593,0.010596,5.8e-05,-0.0,
1690794393000008,ego_right,16.129227,-1.844795,0.005564,-0.000547,0.0,1,-0.047242,1.844795,-0.005564,0.000274,-0.0,
1690794393000008,ego_left,18.218372,1.333325,0.00232,-4.2e-05,0.0,1,-0.047242,-1.333325,-0.00232,2.1e-05,-0.0,
1690794393000008,road_boundary_left,26.180151,2.152368,-0.005577,0.000281,0.0,1,-0.047242,-2.152368,0.005577,-0.000141,-0.0,
1690794393500153,ego_right,14.502597,-1.852066,0.005905,0.000373,0.0,1,-0.048134,1.852066,-0.005905,-0.000186,-0.0,
1690794393500153,ego_left,18.46151,1.323972,0.001264,-0.000153,0.0,1,-0.048134,-1.323972,-0.001264,7.7e-05,-0.0,
1690794393500153,road_boundary_left,27.503279,2.147455,-0.012429,0.000721,0.0,1,-0.048134,-2.147455,0.01243,-0.00036,-0.0,
1690794394000017,ego_right,17.006323,-1.844125,0.002753,-0.000353,0.0,1,-0.047743,1.844125,-0.002753,0.000176,-0.0,
1690794394000017,ego_left,21.014713,1.331185,0.001045,0.000235,0.0,1,-0.047743,-1.331185,-0.001045,-0.000118,-0.0,
1690794394000017,road_boundary_left,32.819473,2.104609,-0.002086,0.000384,0.0,1,-0.047743,-2.104609,0.002086,-0.000192,-0.0,
1690794394500221,ego_right,16.490097,-1.820257,0.006228,-0.000765,0.0,1,-0.046816,1.820257,-0.006228,0.000382,-0.0,
1690794394500221,ego_left,19.227728,1.310437,-0.002882,0.000269,0.0,1,-0.046816,-1.310437,0.002882,-0.000134,-0.0,
1690794394500221,road_boundary_left,31.002546,2.16253,-0.011774,0.00057,0.0,1,-0.046816,-2.16253,0.011775,-0.000285,-0.0,
1690794394999880,ego_right,16.157578,-1.840148,0.00519,-0.001234,0.0,1,-0.053017,1.840148,-0.00519,0.000617,-0.0,
1690794394999880,ego_left,20.245275,1.299235,-0.00361,0.000706,0.0,1,-0.053017,-1.299235,0.00361,-0.000353,-0.0,
1690794394999880,road_boundary_left,33.653763,2.157745,-0.009792,0.000901,0.0,1,-0.053017,-2.157745,0.009792,-0.00045,-0.0,
1690794395499893,ego_right,15.820564,-1.837042,0.005182,-0.001111,0.0,1,-0.046788,1.837042,-0.005182,0.000555,-0.0,
1690794395499893,ego_left,18.814791,1.256457,-0.006161,0.000717,0.0,1,-0.046788,-1.256457,0.006161,-0.000359,-0.0,
1690794395499893,road_boundary_left,28.931641,2.084732,-0.012021,0.000826,0.0,1,-0.046788,-2.084732,0.012022,-0.000413,-0.0,
